"Species","Latitude","Longitude","Oiling","Condition","BirdCount","Date_","Oil_Cond","Date","week.number"
"Brown Pelican",28.964,-89.1434,"Unknown","Dead",1,2010-06-26,5,2010-06-26,26
"Other",28.9966,-89.1459,"Unknown","Dead",1,2010-06-26,5,2010-06-26,26
"Black Skimmer",29.03302,-90.26264,"Unknown","Dead",1,2010-06-26,5,2010-06-26,26
"Laughing Gull",29.33185,-90.80313,"Unknown","Dead",1,2010-06-26,5,2010-06-26,26
"Brown Pelican",29.05073,-90.84628,"Visibly Oiled","Dead",1,2010-06-26,4,2010-06-26,26
"Laughing Gull",29.24555,-89.12393,"Not Visibly Oiled","Dead",1,2010-06-26,3,2010-06-26,26
"Brown Pelican",29.2335,-89.18341,"Not Visibly Oiled","Dead",1,2010-06-26,3,2010-06-26,26
"Great Blue Heron",30.25475,-88.08728,"Not Visibly Oiled","Dead",1,2010-06-26,3,2010-06-26,26
"Brown Pelican",30.34262,-88.71534,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Laughing Gull",30.33121,-89.18668,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Brown Pelican",30.34262,-88.71534,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Unidentified Loon",30.19755,-87.17159,"Visibly Oiled","Dead",1,2010-06-27,4,2010-06-27,26
"Pied-bill Grebe",30.32262,-86.14523,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Laughing Gull",30.30536,-87.52042,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Laughing Gull",29.61402,-89.50322,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Laughing Gull",29.18254,-89.5775,"Unknown","Dead",1,2010-06-27,5,2010-06-27,26
"Northern Gannet",29.55726,-92.22266,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Unidentified Gull",30.22583,-87.80122,"Visibly Oiled","Dead",1,2010-06-27,4,2010-06-27,26
"Common Moorhen",30.32222,-88.21076,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Common Moorhen",30.32222,-88.21076,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Snowy Egret",30.32222,-88.20176,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Unknown",30.32222,-88.21076,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Unknown",30.32222,-88.21076,"Not Visibly Oiled","Dead",1,2010-06-27,3,2010-06-27,26
"Northern Gannet",30.27,-87.578,"Visibly Oiled","Dead",1,2010-06-28,4,2010-06-28,27
"Laughing Gull",30.24246,-87.72206,"Not Visibly Oiled","Dead",1,2010-06-28,3,2010-06-28,27
"Unknown",30.39392,-86.59612,"Not Visibly Oiled","Dead",1,2010-06-28,3,2010-06-28,27
"Unknown",30.39108,-88.9647,"Not Visibly Oiled","Dead",1,2010-06-28,3,2010-06-28,27
"Laughing Gull",30.24296,-87.72206,"Not Visibly Oiled","Dead",1,2010-06-28,3,2010-06-28,27
"Unidentified Gull",30.39391,-86.59645,"Not Visibly Oiled","Dead",1,2010-06-28,3,2010-06-28,27
"Least Tern",30.39042,-88.974,"Visibly Oiled","Dead",1,2010-06-28,4,2010-06-28,27
"Least Tern",30.39042,-89.974,"Visibly Oiled","Dead",1,2010-06-28,4,2010-06-28,27
"Least Tern",30.23468,-88.58092,"Visibly Oiled","Dead",1,2010-06-28,4,2010-06-28,27
"Least Tern",30.23468,-88.58092,"Visibly Oiled","Dead",1,2010-06-28,4,2010-06-28,27
"Least Tern",30.23468,-88.58092,"Visibly Oiled","Dead",1,2010-06-28,4,2010-06-28,27
"Northern Gannet",30.35466,-88.50865,"Visibly Oiled","Dead",1,2010-06-28,4,2010-06-28,27
"Northern Gannet",30.27,-87.58,"Visibly Oiled","Dead",1,2010-06-28,4,2010-06-28,27
"Least Tern",30.3908,-88.97213,"Not Visibly Oiled","Dead",1,2010-06-28,3,2010-06-28,27
"Least Tern",30.3908,-88.97213,"Not Visibly Oiled","Dead",1,2010-06-28,3,2010-06-28,27
"Least Tern",30.3908,-88.97213,"Not Visibly Oiled","Dead",1,2010-06-28,3,2010-06-28,27
"Unidentified Pelican",30.3291,-87.28592,"Not Visibly Oiled","Dead",1,2010-06-29,3,2010-06-29,27
"Unknown",30.34766,-88.69268,"Visibly Oiled","Dead",1,2010-06-29,4,2010-06-29,27
"Unidentified Gull",30.33696,-89.16977,"Not Visibly Oiled","Dead",1,2010-06-29,3,2010-06-29,27
"Unidentified Gull",30.33616,-89.17394,"Not Visibly Oiled","Dead",1,2010-06-29,3,2010-06-29,27
"Northern Gannet",30.22915,-87.88181,"Visibly Oiled","Dead",1,2010-06-29,4,2010-06-29,27
"Unknown",30.29386,-87.54871,"Not Visibly Oiled","Dead",1,2010-06-29,3,2010-06-29,27
"Unidentified Loon",30.3929,-86.73918,"Not Visibly Oiled","Dead",1,2010-06-29,3,2010-06-29,27
"Royal Tern",30.3362,-89.17381,"Visibly Oiled","Dead",1,2010-06-29,4,2010-06-29,27
"Laughing Gull",30.24845,-88.1924,"Not Visibly Oiled","Dead",1,2010-06-29,3,2010-06-29,27
"Laughing Gull",29.2715,-89.54416,"Not Visibly Oiled","Dead",1,2010-06-29,3,2010-06-29,27
"Snowy Egret",30.23995,-88.7455,"Visibly Oiled","Dead",1,2010-06-30,4,2010-06-30,27
"Snowy Egret",30.23995,-88.7615,"Not Visibly Oiled","Dead",1,2010-06-30,3,2010-06-30,27
"Unknown",30.25182,-88.12819,"Unknown","Dead",1,2010-06-30,5,2010-06-30,27
"Unidentified Gull",30.30051,-89.33371,"Not Visibly Oiled","Dead",1,2010-06-30,3,2010-06-30,27
"Northern Gannet",30.26928,-89.38188,"Visibly Oiled","Dead",1,2010-06-30,4,2010-06-30,27
"Black Skimmer",30.28696,-89.3625,"Not Visibly Oiled","Dead",1,2010-06-30,3,2010-06-30,27
"Unidentified Gull",30.3879,-88.99317,"Visibly Oiled","Dead",1,2010-06-30,4,2010-06-30,27
"Laughing Gull",30.26523,-89.38972,"Not Visibly Oiled","Dead",1,2010-06-30,3,2010-06-30,27
"Northern Gannet",30.22846,-87.86089,"Visibly Oiled","Dead",1,2010-06-30,4,2010-06-30,27
"Northern Gannet",30.25362,-87.65115,"Visibly Oiled","Dead",1,2010-06-30,4,2010-06-30,27
"Common Loon",30.37167,-89.07098,"Not Visibly Oiled","Dead",1,2010-06-30,3,2010-06-30,27
"Common Loon",30.37167,-89.07098,"Not Visibly Oiled","Dead",1,2010-06-30,3,2010-06-30,27
"Laughing Gull",29.67869,-85.3262,"Not Visibly Oiled","Dead",1,2010-06-30,3,2010-06-30,27
"Unidentified Pelican",30.258,-88.1502,"Visibly Oiled","Dead",1,2010-06-30,4,2010-06-30,27
"Unknown",30.3291,-87.28592,"Not Visibly Oiled","Dead",1,2010-07-01,3,2010-07-01,27
"Unidentified Pelican",30.38655,-89.00524,"Not Visibly Oiled","Dead",1,2010-07-01,3,2010-07-01,27
"Black Skimmer",30.39153,-88.96993,"Not Visibly Oiled","Dead",1,2010-07-01,3,2010-07-01,27
"Osprey",30.35128,-89.08964,"Not Visibly Oiled","Dead",1,2010-07-01,3,2010-07-01,27
"Unknown",30.39676,-86.62725,"Not Visibly Oiled","Dead",1,2010-07-01,3,2010-07-01,27
"Northern Gannet",30.38264,-86.84326,"Visibly Oiled","Dead",1,2010-07-01,4,2010-07-01,27
"Unknown",30.39306,-86.58691,"Not Visibly Oiled","Dead",1,2010-07-01,3,2010-07-01,27
"Osprey",30.32279,-87.20064,"Visibly Oiled","Dead",1,2010-07-01,4,2010-07-01,27
"Boat-tailed Grackle",30.17995,-87.41124,"Not Visibly Oiled","Dead",1,2010-07-01,3,2010-07-01,27
"Northern Gannet",29.59745,-85.00844,"Not Visibly Oiled","Dead",1,2010-07-01,3,2010-07-01,27
"Laughing Gull",29.97956,-85.5168,"Not Visibly Oiled","Dead",1,2010-07-01,3,2010-07-01,27
"Other",30.39967,-89.0932,"Unknown","Dead",1,2010-07-01,5,2010-07-01,27
"Northern Mockingbird",30.34455,-89.14251,"Not Visibly Oiled","Dead",1,2010-07-02,3,2010-07-02,27
"Unidentified Gull",30.34608,-89.14155,"Not Visibly Oiled","Dead",1,2010-07-02,3,2010-07-02,27
"Unidentified Gull",30.34645,-89.14085,"Not Visibly Oiled","Dead",1,2010-07-02,3,2010-07-02,27
"Unidentified Gull",30.35719,-89.11259,"Not Visibly Oiled","Dead",1,2010-07-02,3,2010-07-02,27
"Brown Pelican",30.22025,-89.07843,"Visibly Oiled","Dead",1,2010-07-02,4,2010-07-02,27
"Least Tern",30.20621,-88.33643,"Visibly Oiled","Dead",1,2010-07-02,4,2010-07-02,27
"Laughing Gull",30.23171,-87.88738,"Not Visibly Oiled","Dead",1,2010-07-02,3,2010-07-02,27
"Least Tern",30.34451,-88.56071,"Visibly Oiled","Dead",1,2010-07-02,4,2010-07-02,27
"Unknown",30.32211,-87.28951,"Visibly Oiled","Dead",1,2010-07-02,4,2010-07-02,27
"Laughing Gull",30.25643,-88.51583,"Visibly Oiled","Dead",1,2010-07-02,4,2010-07-02,27
"Northern Gannet",30.24775,-88.26266,"Visibly Oiled","Dead",1,2010-07-02,4,2010-07-02,27
"Unknown",30.35413,-87.01863,"Not Visibly Oiled","Dead",1,2010-07-02,3,2010-07-02,27
"Unidentified Gull",30.38133,-89.02686,"Visibly Oiled","Dead",1,2010-07-02,4,2010-07-02,27
"Black Crowned Night Heron",30.34372,-89.14278,"Visibly Oiled","Dead",1,2010-07-02,4,2010-07-02,27
"Northern Gannet",30.20823,-88.97802,"Visibly Oiled","Dead",1,2010-07-03,4,2010-07-03,27
"Royal Tern",29.75008,-90.31865,"Unknown","Dead",1,2010-07-03,5,2010-07-03,27
"Brown Pelican",29.4888,-90.00256,"Visibly Oiled","Dead",1,2010-07-03,4,2010-07-03,27
"Northern Gannet",30.0808,-85.65875,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Unidentified Gull",30.39171,-88.96693,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Unidentified Gull",30.36908,-89.08191,"Unknown","Dead",1,2010-07-03,5,2010-07-03,27
"Laughing Gull",30.24181,-88.42492,"Visibly Oiled","Dead",1,2010-07-03,4,2010-07-03,27
"Northern Gannet",30.23856,-89.6169,"Visibly Oiled","Dead",1,2010-07-03,4,2010-07-03,27
"Unidentified Tern",30.39111,-88.96906,"Visibly Oiled","Dead",1,2010-07-03,4,2010-07-03,27
"Unidentified Gull",30.39095,-88.97137,"Unknown","Dead",1,2010-07-03,5,2010-07-03,27
"Laughing Gull",30.52353,-88.1053,"Unknown","Dead",1,2010-07-03,5,2010-07-03,27
"Northern Gannet",30.32697,-86.68612,"Visibly Oiled","Dead",1,2010-07-03,4,2010-07-03,27
"Least Tern",30.39073,-88.97189,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Least Tern",30.39073,-88.97189,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Least Tern",30.39073,-88.97189,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Unidentified Skimmer",30.39097,-88.97043,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Unidentified Tern",30.391,-88.97137,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Other",30.39122,-88.96852,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Least Tern",30.39086,-88.97129,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Least Tern",30.39094,-88.97152,"Visibly Oiled","Dead",1,2010-07-03,4,2010-07-03,27
"Least Tern",30.39091,-88.97153,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Least Tern",30.3909,-88.9716,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Least Tern",30.39091,-88.9716,"Not Visibly Oiled","Dead",1,2010-07-03,3,2010-07-03,27
"Least Tern",30.39083,-88.97158,"Visibly Oiled","Dead",1,2010-07-03,4,2010-07-03,27
"Least Tern",30.39083,-88.97176,"Visibly Oiled","Dead",1,2010-07-03,4,2010-07-03,27
"Unidentified Gull",30.21297,-88.97132,"Visibly Oiled","Dead",1,2010-07-04,4,2010-07-04,27
"Least Tern",30.23453,-88.58236,"Visibly Oiled","Dead",1,2010-07-04,4,2010-07-04,27
"Least Tern",30.23453,-88.58236,"Visibly Oiled","Dead",1,2010-07-04,4,2010-07-04,27
"Least Tern",30.23453,-88.58236,"Visibly Oiled","Dead",1,2010-07-04,4,2010-07-04,27
"Least Tern",30.23497,-88.58141,"Visibly Oiled","Dead",1,2010-07-04,4,2010-07-04,27
"Least Tern",30.23497,-88.58141,"Visibly Oiled","Dead",1,2010-07-04,4,2010-07-04,27
"Least Tern",30.21416,-88.40737,"Visibly Oiled","Dead",1,2010-07-04,4,2010-07-04,27
"Northern Gannet",30.23018,-88.66385,"Visibly Oiled","Dead",1,2010-07-04,4,2010-07-04,27
"Brown Pelican",30.4125,-89.53758,"Unknown","Dead",1,2010-07-04,5,2010-07-04,27
"Royal Tern",29.65852,-85.08636,"Not Visibly Oiled","Dead",1,2010-07-05,3,2010-07-05,28
"Least Tern",30.39116,-88.96816,"Visibly Oiled","Dead",1,2010-07-05,4,2010-07-05,28
"Least Tern",30.39116,-88.96816,"Visibly Oiled","Dead",1,2010-07-05,4,2010-07-05,28
"Unidentified Gull",30.37476,-89.05533,"Not Visibly Oiled","Dead",1,2010-07-05,3,2010-07-05,28
"Unidentified Gull",30.33773,-89.04361,"Not Visibly Oiled","Dead",1,2010-07-05,3,2010-07-05,28
"Unidentified Gull",30.37786,-89.04445,"Visibly Oiled","Dead",1,2010-07-05,4,2010-07-05,28
"Least Tern",30.17239,-89.21224,"Unknown","Dead",1,2010-07-05,5,2010-07-05,28
"Brown Pelican",30.17239,-89.21224,"Unknown","Dead",1,2010-07-05,5,2010-07-05,28
"Least Tern",30.3908,-88.97253,"Not Visibly Oiled","Dead",1,2010-07-05,3,2010-07-05,28
"Least Tern",30.39108,-88.97233,"Not Visibly Oiled","Dead",1,2010-07-05,3,2010-07-05,28
"Least Tern",30.3911,-88.97237,"Not Visibly Oiled","Dead",1,2010-07-05,3,2010-07-05,28
"Least Tern",30.39093,-88.97229,"Not Visibly Oiled","Dead",1,2010-07-05,3,2010-07-05,28
"Unknown",30.37096,-88.97268,"Not Visibly Oiled","Dead",1,2010-07-05,3,2010-07-05,28
"Unknown",30.22828,-87.85115,"Visibly Oiled","Dead",1,2010-07-06,4,2010-07-06,28
"Northern Gannet",30.25362,-87.65155,"Visibly Oiled","Dead",1,2010-07-06,4,2010-07-06,28
"Northern Gannet",30.35694,-89.11305,"Visibly Oiled","Dead",1,2010-07-06,4,2010-07-06,28
"Short-billed Dowitcher",30.2769,-89.37376,"Not Visibly Oiled","Dead",1,2010-07-06,3,2010-07-06,28
"Unknown",30.3926,-88.88348,"Visibly Oiled","Dead",1,2010-07-06,4,2010-07-06,28
"Unidentified Gull",30.39456,-88.91307,"Not Visibly Oiled","Dead",1,2010-07-06,3,2010-07-06,28
"Unidentified Gull",30.39085,-88.97095,"Unknown","Dead",1,2010-07-06,5,2010-07-06,28
"Unidentified Gull",30.26116,-89.40356,"Visibly Oiled","Dead",1,2010-07-06,4,2010-07-06,28
"Least Tern",30.39064,-88.97481,"Not Visibly Oiled","Dead",1,2010-07-06,3,2010-07-06,28
"Royal Tern",29.26016,-89.95063,"Visibly Oiled","Dead",1,2010-07-06,4,2010-07-06,28
"Roseate Spoonbill",29.34766,-89.86858,"Visibly Oiled","Dead",1,2010-07-06,4,2010-07-06,28
"Tricolored Heron",29.36598,-89.86628,"Not Visibly Oiled","Dead",1,2010-07-06,3,2010-07-06,28
"Royal Tern",29.25616,-89.9548,"Unknown","Dead",1,2010-07-06,5,2010-07-06,28
"Laughing Gull",29.3662,-89.86638,"Unknown","Dead",1,2010-07-06,5,2010-07-06,28
"Unknown",29.22287,-90.00971,"Unknown","Dead",1,2010-07-06,5,2010-07-06,28
"Red-Breasted Merganser",30.25819,-88.11648,"Not Visibly Oiled","Dead",1,2010-07-06,3,2010-07-06,28
"Laughing Gull",30.24791,-88.12652,"Not Visibly Oiled","Dead",1,2010-07-06,3,2010-07-06,28
"Other",29.5305,-89.5513,"Visibly Oiled","Dead",1,2010-07-06,4,2010-07-06,28
"Great Egret",29.5305,-89.5513,"Not Visibly Oiled","Dead",1,2010-07-06,3,2010-07-06,28
"Unidentified Tern",30.06245,-89.18073,"Visibly Oiled","Dead",1,2010-07-06,4,2010-07-06,28
"Great Blue Heron",30.26415,-88.11443,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Purple Martin",30.28504,-88.23493,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Common Loon",30.26479,-88.17857,"Visibly Oiled","Dead",1,2010-07-07,4,2010-07-07,28
"Great Blue Heron",30.25435,-88.14228,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Unknown",30.24721,-88.07496,"Unknown","Dead",1,2010-07-07,5,2010-07-07,28
"Laughing Gull",30.24666,-88.12641,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Unknown",30.53086,-87.90842,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Laughing Gull",30.21416,-88.4074,"Visibly Oiled","Dead",1,2010-07-07,4,2010-07-07,28
"Unidentified Gull",30.3409,-88.58483,"Visibly Oiled","Dead",1,2010-07-07,4,2010-07-07,28
"Laughing Gull",30.31243,-89.25002,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Least Tern",30.39393,-88.90911,"Visibly Oiled","Dead",1,2010-07-07,4,2010-07-07,28
"Unidentified Gull",30.39416,-88.89821,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Laughing Gull",30.36146,-89.09605,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Laughing Gull",30.36146,-89.09605,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Laughing Gull",30.36146,-89.09605,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Unknown",30.21124,-88.98492,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Least Tern",30.17239,-89.21224,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Royal Tern",30.32641,-89.20336,"Visibly Oiled","Dead",1,2010-07-07,4,2010-07-07,28
"Laughing Gull",30.454,-88.8903,"Visibly Oiled","Dead",1,2010-07-07,4,2010-07-07,28
"Least Tern",30.3911,-88.97273,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Laughing Gull",30.4031,-88.82385,"Visibly Oiled","Dead",1,2010-07-07,4,2010-07-07,28
"Brown Pelican",29.66675,-89.53721,"Unknown","Dead",1,2010-07-07,5,2010-07-07,28
"Laughing Gull",29.33527,-89.96474,"Unknown","Dead",1,2010-07-07,5,2010-07-07,28
"Clapper Rail",29.44368,-89.93568,"Visibly Oiled","Dead",1,2010-07-07,4,2010-07-07,28
"Northern Gannet",29.30556,-84.87708,"Unknown","Dead",1,2010-07-07,5,2010-07-07,28
"Least Tern",29.1446,-90.6885,"Unknown","Dead",1,2010-07-07,5,2010-07-07,28
"Laughing Gull",29.48054,-89.95107,"Not Visibly Oiled","Dead",1,2010-07-07,3,2010-07-07,28
"Laughing Gull",30.52584,-88.03377,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Unknown",30.24943,-88.12705,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Laughing Gull",30.2313,-87.93184,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Laughing Gull",30.35718,-89.11449,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Great Blue Heron",30.37121,-88.56071,"Unknown","Dead",1,2010-07-08,5,2010-07-08,28
"Unknown",30.2918,-89.349,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Brown Pelican",30.20567,-89.09431,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Laughing Gull",30.22039,-89.07994,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Unknown",30.30874,-89.32584,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Unknown",30.30894,-89.32584,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Brown Pelican",30.24628,-88.87373,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Least Tern",30.38243,-89.02335,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Laughing Gull",30.35397,-89.12508,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Laughing Gull",30.34106,-89.16043,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Laughing Gull",30.42944,-89.29888,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Unknown",30.35228,-88.50832,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Laughing Gull",30.39206,-88.88334,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Laughing Gull",30.34495,-89.14184,"Unknown","Dead",1,2010-07-08,5,2010-07-08,28
"Unknown",30.31266,-89.40613,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Laughing Gull",30.41106,-88.88884,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Northern Gannet",30.24208,-88.77708,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Great Egret",29.33495,-89.87333,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Laughing Gull",29.30306,-89.95683,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Brown Pelican",30.06243,-89.18073,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Clapper Rail",29.36178,-89.56116,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Laughing Gull",29.23175,-89.99642,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Brown Pelican",29.34606,-89.86806,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Royal Tern",29.29533,-89.10472,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Royal Tern",29.531,-89.10405,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Royal Tern",29.531,-89.10405,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Royal Tern",29.531,-89.10405,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Laughing Gull",29.21908,-89.5193,"Visibly Oiled","Dead",1,2010-07-08,4,2010-07-08,28
"Laughing Gull",29.2385,-90.00251,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Brown Pelican",29.67238,-85.20418,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Sandwich Tern",30.33064,-89.18941,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Double-crested Cormorant",29.25922,-89.5991,"Not Visibly Oiled","Dead",1,2010-07-08,3,2010-07-08,28
"Northern Gannet",30.32223,-89.2214,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Least Tern",30.33501,-89.17503,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Common Loon",30.35132,-89.13213,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Brown Pelican",30.3411,-89.28049,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Laughing Gull",29.55746,-89.96095,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Brown Pelican",29.30248,-89.96135,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Roseate Spoonbill",29.34673,-89.86833,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Laughing Gull",29.33486,-89.8732,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Laughing Gull",29.33486,-89.8732,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Laughing Gull",29.33486,-89.8732,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Snowy Egret",29.26173,-89.94996,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Double-crested Cormorant",29.20338,-90.04616,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Laughing Gull",29.2578,-89.95225,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Brown Pelican",29.26033,-89.60426,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Unidentified Gull",30.06243,-89.18073,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Unidentified Gull",30.06243,-89.18073,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Unidentified Gull",30.06243,-89.18073,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Brown Pelican",30.06243,-89.18073,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Unidentified Cormorant",30.06243,-89.18073,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Roseate Spoonbill",29.91921,-89.26135,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Laughing Gull",29.21193,-90.02645,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Brown Pelican",29.921,-88.87946,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Laughing Gull",29.2504,-89.9506,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Laughing Gull",29.21305,-90.02493,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Laughing Gull",29.33267,-89.87093,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Laughing Gull",29.31082,-89.86144,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Laughing Gull",29.31082,-89.86144,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Laughing Gull",29.30777,-89.8885,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Sandwich Tern",29.34298,-89.04922,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Sandwich Tern",29.06468,-90.7109,"Visibly Oiled","Dead",1,2010-07-09,4,2010-07-09,28
"Laughing Gull",29.12593,-90.2153,"Not Visibly Oiled","Dead",1,2010-07-09,3,2010-07-09,28
"Laughing Gull",30.23869,-88.26008,"Visibly Oiled","Dead",1,2010-07-10,4,2010-07-10,28
"Laughing Gull",30.51438,-88.10892,"Not Visibly Oiled","Dead",1,2010-07-10,3,2010-07-10,28
"Royal Tern",29.20293,-89.04933,"Visibly Oiled","Dead",1,2010-07-10,4,2010-07-10,28
"Laughing Gull",29.13284,-90.67851,"Visibly Oiled","Dead",1,2010-07-10,4,2010-07-10,28
"Tricolored Heron",29.13284,-90.67851,"Visibly Oiled","Dead",1,2010-07-10,4,2010-07-10,28
"Tricolored Heron",29.13284,-90.67851,"Visibly Oiled","Dead",1,2010-07-10,4,2010-07-10,28
